,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
89,7.2916393,7.1377945,6.9357505,7.039293,6.8552756,6.971844,6.9357343,7.0572257,7.085673,6.917349,7.198783,6.9525633,7.032353,7.048726,6.970393,7.040757,6.898128,6.993865,6.8241577,7.1022835
90,6.15182,6.465307,6.387336,6.379139,6.369428,6.135602,6.362364,6.2681537,6.45271,6.1541514,6.376773,6.4194036,6.471259,6.131508,6.5073013,6.445794,6.1074224,6.2265177,6.447933,6.2841086
91,7.571573,7.653049,7.565717,7.5529933,7.3505077,7.501773,7.3344045,7.5520425,7.265323,7.493997,7.44384,7.4267874,7.504286,7.5326896,7.558064,7.5983324,7.4194856,7.3142896,7.3927197,7.5603795
92,6.29307,6.2141027,6.2282867,6.342305,6.2332177,6.3869085,6.283197,6.285291,5.8730545,6.183395,6.265531,6.2743797,6.2206664,6.1265683,6.176517,6.2274156,6.103722,6.1939197,6.0843344,6.349179
93,9.045548,9.134203,8.846092,9.175645,9.154095,9.218111,9.017396,9.183271,9.199267,8.908779,9.035144,9.136239,9.011389,9.152111,9.126315,9.06697,9.311347,9.182042,9.096248,9.2511015
94,6.588923,6.843327,6.921214,6.8710575,6.6727395,6.7766075,6.818525,6.8019414,7.026319,6.9452863,6.8403845,6.7614355,6.6429405,6.702634,6.757351,6.6151614,6.844071,6.927671,6.8803053,6.8918724
95,8.648419,8.744042,8.794747,8.635927,8.701972,8.584534,8.557208,8.794161,8.848732,8.643447,8.692871,8.575148,8.610929,8.550354,8.64789,8.72335,8.894559,8.873784,8.722626,8.8588915
96,6.179931,6.2223926,6.2325773,6.1941833,6.2975216,6.271275,6.124277,6.220767,6.4163113,6.388837,5.857125,6.2891955,6.389058,6.342308,6.359585,6.189675,6.2497015,6.2006836,6.2930655,6.168166
97,5.76616,5.8530674,5.768863,5.6571603,5.6177216,5.8180923,5.777769,5.6574316,5.992992,5.7203965,5.7246118,5.7640147,5.9340835,5.882736,5.710712,5.7868705,5.6412563,5.9148674,5.886231,5.7553754
98,4.8806376,4.857769,4.8326674,5.037737,5.033441,4.9238844,5.0263863,4.6736393,4.8123846,4.901309,5.0830116,5.001212,4.8831367,4.815497,4.778003,4.802798,4.8373294,4.9645433,5.0274806,5.042988
99,2.4309046,2.337646,2.330211,2.3008943,2.256064,2.4114845,2.481593,2.3713987,2.413689,2.2697456,2.370447,2.368978,2.4797716,2.2701917,2.2711303,2.5123365,2.3503168,2.3032598,2.1981952,2.239292
100,0.3804004,0.4783337,0.49765378,0.56639826,0.6362737,0.65166485,0.62040293,0.48347417,0.17643787,0.44630325,0.44516104,0.61635816,0.42175624,0.5378002,0.5391789,0.5003513,0.6238959,0.6411909,0.5332413,0.5054542
101,0.26659557,0.188932,0.2380111,0.27451867,0.21545914,0.15200172,0.25062165,0.20968553,0.2997645,0.21145949,0.2956476,0.16282953,0.18544729,0.15950407,0.25809318,0.32218894,0.16035537,0.33813992,0.13023952,0.32761416
102,2.9479065,2.859741,2.9197257,2.8727663,2.9527094,2.8983898,2.798668,2.974794,2.8527246,2.9274452,2.8786623,2.9694684,3.0243285,2.9074602,2.701745,2.7980292,2.945235,2.9138582,2.8096292,2.736078
103,1.374615,1.6069708,1.2517906,1.3292977,1.5007267,1.4379146,1.3567989,1.2785859,1.2939934,1.2829125,1.2977002,1.5923083,1.3643123,1.6436743,1.4012314,1.300667,1.3586445,1.3038517,1.2173227,1.3587844
104,0.8801294,1.1313946,1.1340659,1.1451288,1.1801575,1.1163025,1.075936,1.057884,1.15593,1.0498463,0.97902846,1.1733625,1.2359142,1.0887605,0.9273279,1.0890687,1.0201519,1.067641,1.1441926,1.0708799
105,1.6692789,1.7046405,1.838406,1.90799,1.8851379,1.8645319,1.8233566,1.7011708,1.7576646,1.935202,1.8291025,1.8298944,1.8356446,1.8220775,1.6373436,1.8838857,1.7768338,1.7754079,1.6433526,1.7970176
106,3.9006429,3.871055,3.8600624,4.0673995,4.068818,4.010622,3.9107368,3.7821014,3.9625003,3.9755495,3.9804308,3.8289669,3.8616967,4.147975,3.875511,3.9902682,3.8405468,3.8330226,3.7550988,3.8064022
107,1.6654307,1.6079645,1.5309341,1.5569108,1.3550905,1.7081263,1.6317506,1.2122061,1.4787707,1.6034693,1.550699,1.1358902,1.5511799,1.6120105,1.4017278,1.4044445,1.5267799,1.4600927,1.6691976,1.4154048
108,2.4602916,2.5866592,2.537034,2.5785525,2.4755282,2.511669,2.693976,2.5822253,2.542381,2.6592727,2.4945939,2.6645544,2.62799,2.6034136,2.5269406,2.5865602,2.7351925,2.5533957,2.5512872,2.6097531
109,1.24739,1.1029065,1.243633,1.1569207,1.2331368,1.3202882,1.3436273,1.3461273,1.2756523,1.1868011,1.2703536,1.1843386,1.3378803,1.0883197,1.1554759,1.1014262,1.2296834,1.2328302,1.2790949,1.3465208
110,2.6906664,2.5940804,2.7871635,2.5856092,2.6742544,2.7338064,2.6441534,2.5402403,2.612173,2.653103,2.7336652,2.6584663,2.5967553,2.6103017,2.5323453,2.7496746,2.551066,2.7235835,2.838023,2.5521622
111,1.7402966,1.6603563,1.8113537,1.8749444,1.7372878,1.5705935,1.609279,1.6748971,1.8651193,1.6793127,1.9717779,1.6419495,1.9728653,1.668857,1.731748,1.7353507,1.8696678,1.5979314,1.8637503,1.6710079
112,2.6181998,2.65894,2.4792902,2.8681092,2.6525714,2.682062,2.527446,2.666173,2.7629929,2.7202363,2.516253,2.5899167,2.6976922,2.6496034,2.74555,2.6194925,2.5519423,2.6204288,2.745644,2.6491334
113,0.3913323,0.3979725,0.5017931,0.5917833,0.39153543,0.48926345,0.49158707,0.4492235,0.5347259,0.43703362,0.35509288,0.5097205,0.44791186,0.5037495,0.4937748,0.41905916,0.43042433,0.48717353,0.43025574,0.52102834
114,4.1452627,4.2182226,4.6680408,4.4203005,4.456339,4.3301883,4.356572,4.40081,4.2654448,4.2350407,4.432299,4.3187804,4.3423567,4.5030804,4.2679243,4.215851,4.2457128,4.4198704,4.340855,4.3068447
115,2.8000684,2.862437,3.0390487,2.7307572,2.9021125,2.8409579,2.8564525,2.7975569,2.7693267,2.8142064,2.9398923,2.834223,2.867322,2.879047,2.8642962,2.730706,2.83232,2.8821075,2.7366743,2.9449742
116,2.4724367,2.4285276,2.5757906,2.4418817,2.3112817,2.3672106,2.3271818,2.455952,2.300321,2.477898,2.1888855,2.469225,2.546715,2.3708942,2.3128924,2.450957,2.273265,2.3942237,2.4078705,2.613929
117,1.0067425,1.1766189,1.0438913,1.2409704,1.2453759,0.99483675,1.0615009,1.1954151,1.1236012,1.0371351,0.99603117,1.0630708,1.250255,1.0679281,1.2205977,1.0252732,1.0426792,1.1915251,1.2730126,1.275759
118,0.91491276,0.9491544,0.972086,0.9111863,0.8832406,0.9897062,0.8767693,0.89880747,0.9986383,0.90990496,0.94610363,0.9176218,0.9771539,1.0010267,0.9373479,0.95357305,1.0726491,0.9449303,0.9393181,0.8917342
119,2.8310394,2.917307,3.015062,2.9159107,2.9065566,3.0086732,2.9533935,2.9458709,2.7966838,3.0443316,2.9906745,2.9295056,2.7938154,2.8736744,2.865336,3.0532355,2.789644,3.026595,2.8982506,3.0053587
120,2.51376,2.156867,2.29443,2.2765062,2.3360715,2.4660268,2.3856246,2.4878235,2.4866638,2.4758933,2.3222373,2.3990853,2.444613,2.5013828,2.7007759,2.444977,2.18581,2.5992346,2.5003219,2.5353541
121,1.8616408,1.9761394,1.9078017,1.9427803,2.1072345,1.9149896,2.1690874,1.8280319,2.1340735,2.0398774,2.063001,2.0491326,1.9730834,2.1432385,2.1618018,2.079869,1.9679972,2.0410254,2.1617706,1.9038148
122,2.6618972,2.3732944,2.5139186,2.5295782,2.3610404,2.3743808,2.5259898,2.2778451,2.529709,2.3488927,2.3062222,2.2856083,2.4683475,2.687413,2.2878964,2.2504563,2.6490607,2.2528694,2.5219035,2.385238
123,4.013042,3.9856114,4.0835896,4.165746,4.100657,4.11355,4.0477047,4.1671615,3.9906003,3.7162807,4.139011,3.987273,3.892696,4.134139,3.8548965,4.0981917,3.851999,3.9799232,4.043097,3.8981216
124,3.4674888,3.3469956,3.2934892,3.0687551,3.2309537,3.1224432,3.4043405,3.417689,3.336853,3.0955434,3.2254503,3.3587942,3.4297287,3.2523022,3.4982939,3.4749255,3.5394726,3.5992064,3.2491474,3.4664319
125,2.9227753,2.8844242,2.6479988,2.747394,2.8209026,2.730488,3.0130777,2.836845,2.6714346,2.787347,2.8807778,2.9392188,2.8695517,2.8895953,2.8092477,2.4692101,2.8105402,2.78316,2.742137,2.9754586
126,2.3891995,2.1482844,2.4200003,2.436131,2.2509186,2.1763132,2.5313878,2.2825367,2.4013352,2.2752626,2.4192886,2.175408,2.372844,2.4702325,2.2215142,2.1018372,2.399617,2.5197473,2.3253522,2.4413695
127,2.897564,2.843539,2.976325,2.715903,3.1271598,2.7750254,2.8986247,2.7309854,2.986708,2.9207535,3.0422013,2.9621756,2.9334617,3.0544744,3.083311,3.0111322,2.9421706,2.858697,2.9628737,3.0471425
128,2.702048,2.5741184,2.466084,2.4391367,2.3828213,2.5902376,2.8603804,2.6306903,2.730364,2.6142228,2.732093,2.6443622,2.7898695,2.7485924,2.8201332,2.8482287,2.6937535,2.749668,2.505927,2.7419453
129,2.6152124,2.6735928,2.9181225,2.8413868,2.8637598,2.5936909,2.805127,2.9475825,2.953409,2.9247565,2.971643,2.913892,3.0900981,2.818648,2.8963358,2.72549,2.5568857,2.7412274,2.6904542,3.0066705
130,4.402613,4.5448675,4.263176,4.3929634,4.361385,4.4121675,4.3920813,4.295555,4.334739,4.2579284,4.3794246,4.2213974,4.583796,4.445044,4.540573,4.2155385,4.378009,4.4453597,4.1383963,4.3916636
131,4.0636907,4.322842,4.1590977,4.3434153,4.372399,4.178441,4.402482,4.3167343,4.2684226,4.271739,4.2804193,4.2459736,4.321662,4.2415276,4.1256847,4.329186,4.415573,4.2003136,4.271635,4.34725
132,4.465872,4.33546,4.411635,4.1835723,4.40209,4.073267,4.4416094,4.558171,4.4053435,4.463685,4.1668963,4.3993864,4.2873907,4.3702536,4.2411475,4.09753,4.3826942,4.521515,4.3658247,4.222853
133,5.216572,5.052602,5.128486,5.1672993,5.191583,5.1510835,5.324768,5.184048,5.145398,5.19437,5.0316467,5.0739183,5.1612315,4.9301524,5.0761657,4.8270926,5.045627,5.1555085,4.828858,5.2820277
134,5.0318027,5.0765843,5.1228843,5.040095,5.02174,5.187059,5.233957,4.633224,5.1792955,5.0705385,5.1340213,5.1518083,5.0677657,5.0204268,5.065608,4.9582477,5.096536,5.11594,4.83193,4.9940195
135,4.920686,4.999843,5.1019325,5.1142106,5.063972,5.216612,5.222047,4.9906454,5.1151752,5.2717257,5.1318283,4.722701,5.113037,5.0239525,5.0359235,5.1311445,4.977965,5.083225,5.0946536,5.090681
136,2.938878,3.0299122,2.989173,3.0737607,2.7862463,2.8881242,2.951982,2.8446903,3.0826182,3.1155941,2.989951,3.0194275,2.753766,3.0550954,2.912396,2.9853523,3.0351894,2.8442042,3.0903313,3.1543503
137,2.4526637,2.504597,2.3867278,2.418639,2.3393557,2.420668,2.3321016,2.4020827,2.3171449,2.3387096,2.423443,2.6228063,2.4111316,2.46222,2.2605903,2.3463557,2.3032904,2.4012554,2.3372602,2.4024332
138,2.5989351,2.7073603,2.6900458,2.5566835,2.6651418,2.6300304,2.6891663,2.8859599,2.5832636,2.6242425,2.7742379,2.5785878,2.5901866,2.82142,2.6666987,2.7889268,2.6698232,2.7358074,2.7470107,2.6148279
139,1.9293594,1.8061643,1.8090214,1.8086339,1.8075022,1.7644795,1.7576866,1.7914339,1.9178793,2.1024776,1.7568537,1.7219397,1.8045579,1.9912691,1.7969491,1.8164129,2.0110097,1.8211588,1.802171,1.8252858
140,2.7494876,3.012428,2.8545685,2.8711073,3.1142986,2.8653615,2.9525979,2.9776096,2.846206,2.868505,3.0285506,2.8668177,2.715135,2.951613,2.93798,2.9615726,2.9130177,2.9794924,2.97493,2.899456
141,1.0214531,1.1309017,0.8613932,1.2150389,1.2138021,1.1057101,1.1238753,1.0636544,0.9899512,1.3349388,1.0582309,1.302535,1.0890362,1.0676312,1.1964418,0.9943777,1.058755,1.0580119,1.103197,1.0152043
142,1.5889505,1.6974254,1.6806998,1.6203094,1.6638956,1.6368293,1.625782,1.5676566,1.7308354,1.5827665,1.6322061,1.6833137,1.7852182,1.6135176,1.6538901,1.7584854,1.6430879,1.5721172,1.6538697,1.6635925
143,1.2157217,1.3477745,1.1591594,1.3651955,1.2009507,1.0356244,1.1398518,1.1352098,1.1916531,1.2910334,1.1815939,1.3305936,1.3235588,1.0424099,1.1913915,1.2471213,1.0195217,1.3565644,1.2081214,1.1907594
144,1.1071225,1.2928282,1.1822263,1.2261057,1.4104179,1.3235911,1.2549825,1.2801628,1.4078484,1.3048316,1.1060959,1.2522935,1.2161261,1.2951697,1.392427,1.1110299,1.2105823,1.2703056,1.1556784,1.0989038
145,2.8238714,2.861061,3.1636379,2.9761033,3.1615884,2.7044883,2.8741841,2.7925425,2.757083,2.8503685,2.9066322,2.8438187,2.8960521,2.7681732,2.762337,3.189612,2.870732,2.9936125,2.890352,2.7643986
146,2.4154646,2.128566,2.420072,2.4784586,2.2981794,2.4043348,2.2440681,2.1789255,2.3533885,2.106488,2.1903486,2.0651314,2.4248154,2.157942,2.3724067,2.3646421,2.1533856,2.132429,2.2972567,2.3879616
147,2.0577335,1.9500725,2.2516348,2.120219,2.2082646,2.1107202,2.38449,2.1242797,2.1482627,2.0618384,2.3490763,2.167149,2.240806,2.2407808,2.2194571,2.2507474,2.0048974,2.070774,2.1908987,2.1144984
148,3.6226509,3.6886814,3.4369512,3.4774125,3.5863965,3.5295372,3.5450404,3.4831622,3.345916,3.7067752,3.5084667,3.2973373,3.7041864,3.46397,3.5551212,3.5239425,3.5478187,3.3066566,3.5999804,3.7610178
149,3.5304077,3.598912,3.7710557,3.700693,3.498597,3.67617,3.395162,3.5918708,3.729258,3.5668626,3.6804807,3.4805665,3.7646513,3.4990647,3.5636694,3.653817,3.591973,3.5351157,3.5169115,3.4732342
150,1.6656365,1.726567,1.637403,1.7382858,1.6183971,1.7106525,1.7589073,1.5779811,1.7049086,1.6950495,1.7179363,1.8117653,1.6511368,1.6604012,1.557511,1.7325451,1.7371607,1.6111159,1.6334624,1.5964254
151,1.089593,0.957022,0.9735305,0.94711304,0.86425596,1.1183684,1.114777,1.0617905,1.0735306,1.0321343,1.0521511,1.2745782,1.06393,1.1441529,1.005087,0.9035034,1.1660894,0.9789759,1.129179,1.1769276
152,1.4207662,1.2830427,1.515082,1.5530252,1.422558,1.6460061,1.2952108,1.5426372,1.4238482,1.3426816,1.3409364,1.4001217,1.3988943,1.4075613,1.4537725,1.5530806,1.6329156,1.3442429,1.7531745,1.5896492
153,0.12840927,0.20711662,0.33778304,0.09421909,0.23019445,0.3241992,0.22616307,0.3518166,0.15665841,0.2970511,0.49423674,0.2457335,0.2146986,0.42383233,0.3411792,0.4051855,0.28676152,0.5725168,0.25113976,0.33575776
154,1.170928,0.98700225,1.281575,1.2871475,1.2594216,1.1352444,1.0530993,0.93797755,1.433188,1.271481,1.2518317,1.2005394,1.2686621,1.168224,1.2393814,1.0595174,1.2927291,1.2289815,1.4159837,1.3101689
155,1.0797584,1.0715752,1.0580821,1.1689082,1.0526134,1.1894889,1.0486329,0.7428137,1.0619589,0.88501585,1.1038382,0.96298355,1.1539222,1.0195537,1.0795394,1.1688551,1.0842946,1.1340942,1.0093808,1.0498418
156,0.8774926,0.89439356,0.6849937,0.55955046,0.6271428,0.74199945,0.7348221,0.735002,0.706757,0.96206135,0.808741,0.70871884,0.85260427,0.7572447,0.667203,0.84354264,0.7330033,0.7888449,0.6878972,0.68571305
157,0.86511254,1.0997078,0.89777726,0.99983925,0.98960155,0.8183601,0.87568486,0.8616771,0.9459714,0.8627141,1.0649867,0.9546774,0.96099794,1.0362762,0.81064755,0.98270524,1.0088189,1.1053418,0.9517628,1.0074813
158,0.6141571,0.53242517,0.53951746,0.6207151,0.7073161,0.537249,0.68864745,0.6591647,0.6486196,0.693388,0.64171493,0.6321184,0.523558,0.75359154,0.4836377,0.69327086,0.5379955,0.8137352,0.69049144,0.7861867
159,0.6834527,0.32070854,0.373298,0.35390761,0.4935048,0.41785866,0.47211865,0.2527623,0.22577208,0.522574,0.33415562,0.58641857,0.29108834,0.3129933,0.23586804,0.2575488,0.39493364,0.5236457,0.2817092,0.41748098
160,0.3618495,0.2639227,0.118284,0.2042169,0.2737119,0.11781218,0.30536848,0.28312045,0.25231588,0.1500853,0.26474005,0.42469224,0.17114381,0.32182336,0.14114773,0.34492216,0.30091885,0.38431045,0.29536846,0.119046085
161,0.28555298,0.15314212,0.17107089,0.20866847,0.2441996,0.21134119,0.29622033,0.26199824,0.18863292,0.27085426,0.19883595,0.34509858,0.23488486,0.22430679,0.27411383,0.34119564,0.2974883,0.17244458,0.33087528,0.22915158
162,0.27629665,0.1692814,0.29537073,0.35217443,0.38853467,0.279701,0.36373708,0.26963302,0.29979894,0.30832508,0.14471649,0.3428137,0.16105852,0.25874487,0.32093146,0.42220467,0.18695745,0.2626366,0.2561485,0.24017318
163,0.34818327,0.32558376,0.30035335,0.2393297,0.23573764,0.25777066,0.36928773,0.48929143,0.23668818,0.40569827,0.45638373,0.40656433,0.08023623,0.13174659,0.5818087,0.4260005,0.20099182,0.24407321,0.5948025,0.2904756
164,0.83305615,0.8848511,0.762842,0.706315,0.90360135,0.6822656,0.7336702,0.7466999,0.5810593,0.76812965,0.7564858,0.8303824,0.9462095,0.6541745,0.7816282,0.7583461,0.75806504,0.840052,0.70430636,0.7123638
165,0.5091124,0.483836,0.47406003,0.49748352,0.44476023,0.41121256,0.48849934,0.42403153,0.4820538,0.40069857,0.3545459,0.45283455,0.46697235,0.44305268,0.47740027,0.569892,0.40020108,0.46173477,0.52577496,0.4359705
166,0.46820605,0.5133999,0.51631105,0.53758186,0.47440872,0.5636916,0.46521425,0.5791239,0.51453686,0.44098613,0.419169,0.43060416,0.36109394,0.44905242,0.44147018,0.38600454,0.47429278,0.4690517,0.40973023,0.5526013
167,0.43468592,0.55793774,0.5971056,0.50799745,0.8123188,0.6518949,0.79847,0.8313197,0.48679093,0.56362945,0.7192906,0.58121526,0.46179608,0.59075224,0.2989409,0.36387646,0.68279284,0.42928505,0.5638721,0.6173353
168,0.49930984,0.39806774,0.36073923,0.41194117,0.4066881,0.36416587,0.39460057,0.5586183,0.45679805,0.44607905,0.30400407,0.71923655,0.49499398,0.47955233,0.54334897,0.3513034,0.5358874,0.49333906,0.48116824,0.47906017
169,0.62664753,0.6305479,0.5724689,0.5569332,0.5638751,0.5629931,0.53989244,0.7206913,0.502066,0.4986369,0.55069816,0.5498743,0.49025825,0.62871593,0.6009056,0.42375627,0.5715508,0.47034246,0.58350754,0.6153206
170,0.24880804,0.28802404,0.16694406,0.24935918,0.22592846,0.2880246,0.15250757,0.18947293,0.1523037,0.23392473,0.25602365,0.11818333,0.06645875,0.10656924,0.1885997,0.1712585,0.0772604,0.23063748,0.12882985,0.23875566
171,0.37286723,0.22062616,0.1318779,0.32420236,0.2632376,0.3544906,0.11364216,0.20225783,0.17805111,0.21234609,0.28063095,0.13650219,0.23795554,0.3902552,0.085711926,0.36171752,0.33402798,0.45817629,0.14823051,0.1406936
172,0.5931606,0.48351958,0.47880825,0.5034158,0.35777277,0.56041527,0.49277753,0.62847316,0.5905655,0.3844398,0.33083013,0.51780504,0.5313293,0.6457817,0.5474261,0.5089986,0.46998274,0.41243103,0.41914663,0.45838374
173,0.4928897,0.63114774,0.50882536,0.5701015,0.46870255,0.6097126,0.62295216,0.5930181,0.47766486,0.6021558,0.60756487,0.520271,0.67168695,0.69595456,0.55059373,0.5811122,0.540191,0.50377315,0.43435687,0.6961446
174,0.8261042,0.7887348,0.6712024,0.8089904,0.6949487,0.624097,0.757825,0.6532362,0.7448986,0.6925101,0.65226656,0.69778615,0.6146207,0.71463954,0.77136487,0.7496255,0.6774631,0.9037393,0.6534121,0.75033337
175,0.8726736,0.96140295,0.9234744,1.04096,0.93154985,0.82935315,0.87634474,1.0929588,0.9834042,0.9684211,0.9051456,0.93380105,0.89658225,0.92500466,0.7952054,0.97275066,0.8255228,0.8756824,1.0785809,1.0624305
176,0.42258713,0.7117171,0.48089865,0.40440735,0.53420633,0.38999605,0.2625436,0.3613275,0.48206738,0.3155512,0.5292004,0.4766956,0.5321056,0.378433,0.5364951,0.45539322,0.60942596,0.47201535,0.4705114,0.47582147
177,0.55266523,0.71809715,0.41815913,0.496754,0.42698565,0.36428595,0.49584335,0.68566674,0.4574088,0.36292642,0.4720402,0.6552522,0.57985586,0.50901586,0.64203864,0.3134906,0.4523565,0.46647564,0.63531196,0.51128274
178,0.65745527,0.86457247,0.7421016,0.78245354,0.6591562,0.9644785,0.6748668,0.7487986,0.81256884,0.9591819,0.6946669,0.73815227,0.89022416,0.5753715,0.69350356,0.99136376,0.7353208,0.8563265,0.78351426,0.8635853
179,0.8764257,0.8275518,0.7310402,0.7640236,0.9314433,0.7977426,0.9076574,0.8007101,0.8451332,0.7839234,0.8017642,0.86827636,0.63005686,0.69638145,0.7465206,1.0578737,0.5801679,0.7086721,0.9442521,0.69142765
180,0.39522374,0.33142003,0.3760017,0.41144276,0.39523977,0.38610998,0.26563612,0.4021505,0.48829156,0.3665712,0.3906459,0.46475756,0.45730206,0.33159637,0.33365932,0.39203733,0.38017341,0.4307917,0.5069067,0.3455316
